StationID,StationName,StationNameEN,StationAltitude,StationLongitude,StationLatitude,CountyName,Location,StationStartDate,StationEndDate,status,Notes,OriginalStationID,NewStationID,測站
C0D470,竹東,Jhudong,229.0,121.057881,24.767147,新竹縣,橫山鄉新庄子3號(華山國民中學內),1990-07-21,2007-05-01,已撤銷,,,,C0D470竹東
C0D480,打鐵坑,Datiekeng,223.0,121.150789,24.849664,新竹縣,新埔鎮新北里8鄰大北坑28號旁,2008-01-01,,現存測站,原(C1D480)站因擴充為氣象站，於2008/1/1升級為(C0D480)站。,C1D480,,C0D480打鐵坑
C0D540,橫山,Hengshan,227.0,121.116930,24.711160,新竹縣,橫山鄉橫山村橫山段426-6地號上,2007-10-01,,現存測站,,,,C0D540橫山
C0D550,雪霸,Xueba,1956.0,121.116050,24.526972,新竹縣,五峰鄉桃山村民石380號(雪霸農場內),2007-10-01,,現存測站,,,,C0D550雪霸
C0D560,竹東,Zhudong,147.0,121.057881,24.767147,新竹縣,竹東鎮二重國民小學校園內,2008-01-01,,現存測站,原(C1D560)站因擴充為氣象站，於2008/1/1升級為(C0D560)站。,C1D560,,C0D560竹東
C0D570,香山,Siangshan,15.0,120.905456,24.746892,新竹市,香山區長興街路旁,2007-12-01,2021-12-29,已撤銷,,,,C0D570香山
C0D580,寶山,Baoshan,120.0,121.025192,24.735006,新竹縣,寶山鄉新湖路280號旁,2007-12-01,,現存測站,,,,C0D580寶山
C0D590,新豐,Sinfong,143.0,120.977210,24.870680,新竹縣,新豐鄉松柏村康和路199號(小叮噹科學主題樂園),2007-10-01,,現存測站,原(C0C580)站因縣市代碼不符，於2008/2/25重新編碼為(C0D590)站。,C0C580,,C0D590新豐
C0D650,湖口,Hukou,97.0,121.043628,24.904794,新竹縣,湖口鄉信勢村三鄰成功路109號(湖口消防分隊),2013-10-01,,現存測站,,,,C0D650湖口
C0D660,新竹市東區,Dongqu Hsinshu City,65.0,120.986942,24.798681,新竹市,東區光復路二段321號（工研院光復院區6館）,2014-11-01,,現存測站,,,,C0D660新竹市東區
C0D670,海天一線,HAITIANYISIAN,23.0,120.914438,24.831986,新竹市,北區(海天一線看海公園),2022-03-09,,現存測站,,,,C0D670海天一線
C0D680,香山濕地,SIANGSHAN WETLAND,24.0,120.914988,24.783581,新竹市,香山區西濱路三段500巷17號,2022-03-09,,現存測站,,,,C0D680香山濕地
C0D690,外湖,WAIHU,20.0,120.968711,24.917735,新竹縣,新豐鄉新豐段00369-000建號(外湖守望哨樓頂),2022-03-09,,現存測站,,,,C0D690外湖
C0D700,關西,Guanxi,155.0,121.173200,24.797700,新竹縣,關西鎮北斗里北門口41號(關西國中校園內),2023-02-19,,現存測站,原(C0D390)站因移位，於2023/02/19變更為(C0D700)站。,C0D390,,C0D700關西
C0E410,觀霧,Guanwu,2087.0,121.113183,24.506006,新竹縣,五峰鄉及苗栗縣泰安鄉交界(林務局觀霧國家森林遊樂區遊客中心左前方往樂山基地之路旁),1987-06-01,2007-06-22,已撤銷,,,,C0E410觀霧
C0E420,竹南,Jhunan,19.0,120.888897,24.708978,苗栗縣,竹南鎮大埔里仁愛路1092號(竹南鎮大埔國民小學內),1987-06-01,,現存測站,,,,C0E420竹南
C0E430,南庄,Nanzhuang,258.0,121.000214,24.601775,苗栗縣,南庄鄉東村文化路3號(南庄國小校園內),1987-06-01,,現存測站,,,,C0E430南庄
C0E440,大河,Dahaes,122.0,120.946850,24.617281,苗栗縣,三灣鄉大河村64號(大河國小校園內),2008-01-01,2015-07-23,已撤銷,原(C1E440)站因擴充為氣象站，於2008/1/1升級為(C0E440)站。,C1E440,,C0E440大河
C0E520,大湖,Dahu,320.0,120.870870,24.414940,苗栗縣,大湖鄉大寮村5鄰竹高屋34-1號附近,2011-11-01,2024-01-08,已撤銷,本站原為雨量站(C1E520)，於2011/11/1擴充為氣象站，變更站碼為(C0E520)。原氣象站(C0E520)，於2024/01/08氣象站改農業站(C2E520)。,C1E520,C2E520,C0E520大湖
C0E530,三義,Sanyi,341.0,120.765972,24.410933,苗栗縣,三義鄉廣盛村10鄰122號(三義高中內),1990-07-01,2020-01-06,已撤銷,,,,C0E530三義
C0E540,後龍,Houlong,32.0,120.783933,24.606489,苗栗縣,後龍鎮後龍溪橋旁高地,2011-11-01,2024-01-08,已撤銷,本站原為雨量站(C1E540)，於2011/11/1擴充為氣象站，變更站碼為(C0E540)。原氣象站(C0E540)，於2024/01/08氣象站改農業站(C2E540)。,C1E540,C2E540,C0E540後龍
C0E550,明德,Mingde,84.0,120.885411,24.583486,苗栗縣,頭屋鄉明德水庫水利工作站屋頂上,2011-11-01,,現存測站,原(C1E550)站因擴充為氣象站，於2011/11/1升級為(C0E550)站。,C1E550,,C0E550明德
C0E580,苑里,Yuanli,60.0,120.680122,24.433525,苗栗縣,苑裡鎮,1990-07-21,2011-06-13,已撤銷,,,,C0E580苑里
C0E590,通霄,Tongxiao,40.0,120.704622,24.471892,苗栗縣,通霄鎮城北里1鄰13號(通霄鎮城中國民小學內),2011-11-01,,現存測站,原(C1E590)站因擴充為氣象站，於2011/11/1升級為(C0E590)站，原為土城雨量站。於2024/01/08完成儀器汰換。,C1E590,,C0E590通霄
C0E610,馬都安,Madu-an,850.0,120.930192,24.451272,苗栗縣,泰安鄉錦水村(由泰安開車約2小時瞭望台旁),1990-07-21,,現存測站,,,,C0E610馬都安
C0E730,頭份,Toufen,26.0,120.912206,24.688247,苗栗縣,頭份市中正路219號(苗栗縣頭份鎮頭份國小校園內),2007-12-01,,現存測站,,,,C0E730頭份
C0E740,造橋,Zaoqiao,27.0,120.864778,24.637056,苗栗縣,造橋鄉造橋村14鄰3號(造橋國小),2011-11-01,,現存測站,於2024/01/08完成儀器汰換。,,,C0E740造橋
C0E750,苗栗,Miaoli,62.0,120.824575,24.564569,苗栗縣,苗栗市中正路241號(建功國小),2011-11-01,,現存測站,,,,C0E750苗栗
C0E760,苑裡,Yuanli,19.0,120.658231,24.448539,苗栗縣,苑裡鎮育才街100號(國立苑裡高中),2011-11-01,2013-07-13,已撤銷,,,,C0E760苑裡
C0E780,銅鑼,Tongluo,160.0,120.790853,24.489681,苗栗縣,銅鑼鄉福興村文化街1號(銅鑼國小),2011-11-01,,現存測站,,,,C0E780銅鑼
C0E790,卓蘭,Zhuolan,344.0,120.824753,24.312764,苗栗縣,卓蘭鎮中山路127號(卓蘭鎮公所),2011-11-01,2022-09-21,已撤銷,原(C0E790)站因移位，於2022/9/21變更為(C0E791)站。,,C0E791,C0E790卓蘭
C0E791,卓蘭,Zhuolan,366.0,120.824400,24.312600,苗栗縣,卓蘭鎮中山路125-1號(卓蘭鎮圖書館樓頂),2022-09-21,,現存測站,原(C0E790)站因移位，於2022/9/21變更為(C0E791)站。,C0E790,,C0E791卓蘭
C0E810,西湖,Xihu,53.0,120.748500,24.562947,苗栗縣,西湖鄉二湖村2鄰22號(僑文國小),2011-11-01,,現存測站,於2024/01/08完成儀器汰換。,,,C0E810西湖
C0E820,獅潭,Shitan,220.0,120.920042,24.539133,苗栗縣,獅潭鄉新店村11鄰103-2號(獅潭鄉公所圖書館樓頂),2011-12-01,,現存測站,,,,C0E820獅潭
C0E830,苑裡,YUANLI,37.0,120.653053,24.439714,苗栗縣,苑裡鎮信義路1號(苑裡鎮公所),2013-12-01,,現存測站,於2024/01/08完成儀器汰換。,,,C0E830苑裡
C0E850,大河,Dahe,104.0,120.948578,24.618069,苗栗縣,三灣鄉大河村48號(大河派出所),2015-08-04,,現存測站,,,,C0E850大河
C0E870,高鐵苗栗,THSR Miaoli,34.0,120.826094,24.607250,苗栗縣,後龍鎮高鐵三路268號(高鐵苗栗站外),2017-08-01,,現存測站,,,,C0E870高鐵苗栗
C0E880,三義,Sanyi,507.0,120.749820,24.405480,苗栗縣,苗栗縣三義鄉130縣道13.5K附近（慈濟山茶園內）,2020-01-07,2024-01-08,已撤銷,原氣象站(C0E880)，於2024/01/08氣象站改農業站(C2E880)。,,C2E880,C0E880三義
C0E910,海埔,HAIPU,25.0,120.772435,24.648767,苗栗縣,後龍鎮海埔125之15號(外埔安檢所樓頂),2022-03-09,,現存測站,,,,C0E910海埔
C0E920,通霄漁港,TONGSIAO FISHING HARBOR,20.0,120.673876,24.498589,苗栗縣,通霄鎮漁港路69號(通霄安檢所樓頂),2022-03-09,,現存測站,,,,C0E920通霄漁港
C0E930,龍鳳,LONGFONG,26.0,120.859125,24.700034,苗栗縣,竹南鎮龍鳳里龍江街359巷5號(龍鳳安檢所樓頂),2022-03-09,,現存測站,,,,C0E930龍鳳
C0E940,加祿堂,Jialutang,24.0,120.621700,22.336300,苗栗縣,枋山鄉加祿村190之300號,2022-12-26,2023-01-03,已撤銷,原(C0E940)站因縣市代碼不符，於2023/01/04重新編碼為(C0R940)站。,,C0R940,C0E940加祿堂
C0F000,大肚,Dadu,273.0,120.572117,24.152950,臺中市,大肚區瑞井里遊園路一段2號(臺中區監理所內),2011-11-01,2023-06-29,已撤銷,本站原為雨量站(C1F000)，於2011/11/1擴充為氣象站，變更站碼為(C0F000)。原氣象站(C0F000)，於2024/01/08氣象站改農業站(C2F000)。,C1F000,C2F000,C0F000大肚
C0F0A0,雪山圈谷,Xueshanjuangu,3587.0,121.236339,24.388594,臺中市,和平區(往雪山主峰路上9.8公里處右邊),2016-07-15,,現存測站,,,,C0F0A0雪山圈谷
C0F0B0,石岡,Shigang,311.0,120.777644,24.276061,臺中市,石岡區石岡街6號 (臺中市石岡區衛生所),2016-10-01,,現存測站,,,,C0F0B0石岡
C0F0C0,中坑,Zhongkeng,983.0,120.903319,24.248517,臺中市,和平區中坑里中坑段39地號內,2017-06-14,,現存測站,,,,C0F0C0中坑
C0F0D0,審馬陣,Shenmazhen,3171.0,121.420300,24.381675,臺中市,和平區南湖大山指標16.2K處(審馬陣山附近),2017-12-28,,現存測站,,,,C0F0D0審馬陣
C0F0E0,南湖圈谷,Nanhuquangu,3557.0,121.444667,24.363714,臺中市,和平區南湖大山指標20K處(南湖主峰東峰岔路附近),2017-12-28,,現存測站,,,,C0F0E0南湖圈谷
C0F850,東勢,Dongshi,379.0,120.833047,24.246428,臺中市,東勢區東關路647號(東勢林區管理處雙崎工作站內),2011-11-01,,現存測站,原(C1F850)站因擴充為氣象站，於2011/11/1升級為(C0F850)站。,C1F850,,C0F850東勢
C0F860,梨山,Lishan,1980.0,121.259270,24.255151,臺中市,和平區梨山里福壽路10號（梨山國小）,1990-07-21,2004-07-01,已撤銷,,,C0F861,C0F860梨山
C0F861,梨山,Lishan,2215.0,121.243669,24.247522,臺中市,和平區梨山里福壽路29號（福壽山農場）,2004-07-01,2024-05-24,已撤銷,於2024/05/24撤銷。,C0F860,,C0F861梨山
C0F900,雙崎,Shuangqi,535.0,120.904267,24.288581,臺中市,和平區自由里東崎路2段116號內,1990-07-21,2017-05-26,已撤銷,,,,C0F900雙崎
C0F920,石岡,Shigang,290.0,120.770267,24.280117,臺中市,石岡區石岡里豐勢路1238號(石岡壩管理中心內),2011-11-01,2016-09-12,已撤銷,原(C1F920)站因擴充為氣象站，於2011/11/1升級為(C0F920)站。,C1F920,,C0F920石岡
C0F930,大甲,Dajia,100.0,120.640403,24.347667,臺中市,大甲區開元路71號(大甲高級工業職業學校內),2011-11-01,2024-01-08,已撤銷,本站原為雨量站(C1F930)，於2011/11/1擴充為氣象站，變更站碼為(C0F930)。原氣象站(C0F930)，於2024/01/08氣象站改農業站(C2F930)。,C1F930,C2F930,C0F930大甲
C0F950,合歡山,Hehuan Mountain,3430.0,121.272592,24.143490,南投縣,仁愛鄉(近合歡山三角點，由松雪樓開車約15分鐘，大甲溪事業區第81林班),1990-07-01,2008-02-24,已撤銷,原(C0F950)站因縣市代碼不符，於2008/2/25重新編碼為(C0H9C0)站。,,C0H9C0,C0F950合歡山
C0F970,大坑,Dakeng,145.0,120.722289,24.173142,臺中市,北屯區軍福十三路268號(東山消防分隊),2011-11-01,,現存測站,原(C1F970)站因擴充為氣象站，於2011/11/1升級為(C0F970)站。,C1F970,,C0F970大坑
C0F990,橫山,Hengshan,253.0,120.607306,24.219111,臺中市,大雅區橫山通山路46號(台中高爾球場辦公室後面),2008-04-01,2015-07-30,已撤銷,原(C1F990)站因擴充為氣象站，於2008/4/1升級為(C0F990)站。,C1F990,,C0F990橫山
C0F9A0,中竹林,Zhongzhulin,425.0,120.751061,24.103556,臺中市,太平區長龍路中埔二號橋至站址直線距離約1.7km,2011-11-01,2024-01-08,已撤銷,本站原為雨量站(C1F9A0)，於2011/11/1擴充為氣象站，變更站碼為(C0F9A0)。原氣象站(C0F9A0)，於2024/01/08氣象站改農業站(C2F9A0)。,C1F9A0,C2F9A0,C0F9A0中竹林
C0F9I0,神岡,Shengang,194.0,120.658314,24.272481,臺中市,神岡區三民路639號(圳堵國小校園南側大樓屋頂平台),2011-11-01,,現存測站,原(C1F9I0)站因擴充為氣象站，於2011/11/1升級為(C0F9I0)站。,C1F9I0,,C0F9I0神岡
C0F9K0,大安,Da-an,30.0,120.588025,24.345061,臺中市,大安區中庄里中山南路296號(大安國小),2011-11-01,,現存測站,於2024/01/08完成儀器汰換。,,,C0F9K0大安
C0F9L0,后里,Houli,253.0,120.729725,24.310436,臺中市,后里區甲后路110號(后里國小),2011-11-01,,現存測站,,,,C0F9L0后里
C0F9M0,豐原,Fengyuan,230.0,120.720692,24.254322,臺中市,豐原區豐榮里12鄰新生北路155號(豐原國小),2011-11-01,,現存測站,,,,C0F9M0豐原
C0F9N0,大里,Dali,75.0,120.701378,24.092464,臺中市,大里區文化街120號(塗城國小),2011-11-01,,現存測站,,,,C0F9N0大里
C0F9O0,潭子,Tanzi,175.0,120.703933,24.213106,臺中市,潭子區中山路二段435號(潭子國小),2011-11-01,,現存測站,,,,C0F9O0潭子
C0F9P0,清水,Qingshui,26.0,120.562242,24.312297,臺中市,清水區護岸路37號(高美國小),2011-11-01,,現存測站,於2024/01/08完成儀器汰換。,,,C0F9P0清水
C0F9Q0,外埔,Waipu,149.0,120.705686,24.347817,臺中市,外埔區土城里土城西路55號(安定國小),2011-11-01,,現存測站,,,,C0F9Q0外埔
C0F9R0,龍井,Longjing,20.0,120.528972,24.184536,臺中市,龍井區西里龍門路51號(龍井國小),2011-11-01,,現存測站,於2024/01/08完成儀器汰換。,,,C0F9R0龍井
C0F9S0,烏日,Wuri,43.0,120.624103,24.107058,臺中市,烏日區中山路二段196號(烏日國小),2011-11-01,,現存測站,於2024/01/08完成儀器汰換。,,,C0F9S0烏日
C0F9T0,西屯,Xitun,111.0,120.641275,24.179494,臺中市,西屯區西屯路二段300號(西屯國小),2011-11-01,,現存測站,於2024/01/08完成儀器汰換。,,,C0F9T0西屯
C0F9U0,南屯,Nantun,74.0,120.637969,24.137006,臺中市,南屯區黎明路一段968號(南屯國小),2011-11-01,,現存測站,於2024/01/08完成儀器汰換。,,,C0F9U0南屯
C0F9V0,新社,Xinshe,525.0,120.815806,24.200172,臺中市,新社區大南里興中街46號(農委會種苗改良繁殖場),2011-11-01,,現存測站,,,,C0F9V0新社
C0F9X0,大雅(中科園區),Daya,166.0,120.624450,24.215280,臺中市,大雅區中部科學工業園區臺中園區(汙水處理機房樓頂),2015-08-21,,現存測站,於2024/01/08完成儀器汰換。,,,C0F9X0大雅(中科園區)
C0F9Y0,桃山,Taoshan,3313.0,121.303808,24.432739,臺中市,和平區(位於往桃山山屋叉路解說牌附近),2016-07-15,,現存測站,,,,C0F9Y0桃山
C0F9Z0,雪山東峰,Xueshandongfeng,3193.0,121.268675,24.388792,臺中市,和平區(位於雪山東峰直升機停機坪東南東方60公尺處),2016-07-15,,現存測站,,,,C0F9Z0雪山東峰
C0FA00,烏石坑,Shinmei,983.0,120.947620,24.273500,臺中市,和平區東崎路2段烏石巷109號,2020-10-31,2024-01-08,已撤銷,原氣象站(C0FA00)，於2024/01/08氣象站改農業站(C2FA00)。,,C2FA00,C0FA00烏石坑
C0FA10,松柏,SONGBAI,22.0,120.617482,24.429115,臺中市,大甲區順帆路233號(松柏安檢所樓頂),2022-03-09,,現存測站,,,,C0FA10松柏
C0FA20,溫寮,WUNLIAO,26.0,120.583125,24.372177,臺中市,大安區中山北路1巷67號(臺中大安區里民活動中心樓頂),2022-03-09,,現存測站,,,,C0FA20溫寮
C0FA30,梧棲,WUQI,31.7,120.523381,24.256003,臺中市,梧棲區臺灣大道十段2號海港大樓6樓,2022-08-01,,現存測站,本站站碼於2022/8/1由467770改為C0FA30。資料接收測試中，尚無資料。,467770,,C0FA30梧棲
C0FA40,臺中電廠,Taichung?Power Plant,25.0,120.490700,24.214600,臺中市,龍井區龍昌路1號,2022-12-26,,現存測站,,,,C0FA40臺中電廠
C0FA50,霧峰,Wufeng,58.0,120.699500,24.041900,臺中市,霧峰區新生路192號(921地震教育園區內),2023-03-10,,現存測站,,,,C0FA50霧峰
C0G620,芬園,Fenyuan,110.0,120.621300,24.015678,彰化縣,芬園鄉楓坑村大埔崙產業道路上(芬園往臺灣民俗村路上),2011-11-01,,現存測站,原(C1G620)站因擴充為氣象站，於2011/11/1升級為(C0G620)站。,C1G620,,C0G620芬園
C0G640,鹿港,Lukang,17.0,120.430481,24.075300,彰化縣,鹿港鎮海埔里顏厝巷67號(行政院退輔會魚殖管理處彰化分場內),1992-07-01,2024-01-08,已撤銷,原氣象站(C0G640)，於2024/01/08氣象站改農業站(C2G640)。,,C2G640,C0G640鹿港
C0G650,員林,Yuanlin,34.0,120.585597,23.946503,彰化縣,員林市萬年里明倫路2號(明倫國中內),1992-07-01,,現存測站,本站於2011/3/10進行儀器汰換，於2011/11/1完成驗收。,,,C0G650員林
C0G660,溪湖,Xihu,27.0,120.479122,23.948350,彰化縣,溪湖鎮大竹里彰水路2段725號(湖南國民小學內),2011-11-01,,現存測站,原(C1G660)站因擴充為氣象站，於2011/11/1升級為(C0G660)站。,C1G660,,C0G660溪湖
C0G710,台西,Taisi,64.0,120.279800,23.848489,彰化縣,大城鄉臺西村許厝巷2之10號旁,1992-07-01,2015-05-25,已撤銷,,,,C0G710台西
C0G720,溪州,Xizhou,50.0,120.499093,23.851589,彰化縣,溪州鄉溪下路四段560號(溪州鄉公所),2015-07-03,,現存測站,,,,C0G720溪州
C0G730,二林,Erlin,27.0,120.376081,23.903325,彰化縣,二林鎮仁愛路200號(二林消防分隊),2015-07-03,,現存測站,原中西(C1G700)站因移位及擴充為氣象站，於2015/7/1升級為(C0G730)站，站名更變為二林。,C1G700,,C0G730二林
C0G740,大城,Dacheng,24.0,120.320935,23.852487,彰化縣,大城鄉東城村中平路185號(大城鄉公所),2015-07-03,,現存測站,,,,C0G740大城
C0G750,竹塘,Zhutang,31.0,120.382486,23.846617,彰化縣,竹塘鄉永安村東陽路二段221號(永安派出所),2015-07-03,2022-01-04,已撤銷,,,,C0G750竹塘
C0G760,高鐵彰化,THSR Changhua,53.0,120.574608,23.875247,彰化縣,田中鎮站區路二段99號(高鐵彰化站外),2017-08-01,2021-12-28,已撤銷,,,,C0G760高鐵彰化
C0G770,福興,Fuxing,15.0,120.437669,24.041289,彰化縣,福興鄉員鹿路二段270號(福興國中),2011-11-01,,現存測站,於2024/01/08完成儀器汰換。,,,C0G770福興
C0G780,秀水,Xiushui,27.0,120.503869,24.034050,彰化縣,秀水鄉安東村中山路257號(秀水國小),2011-11-01,,現存測站,,,,C0G780秀水
C0G790,花壇,Huatan,27.0,120.552328,24.016069,彰化縣,花壇鄉中庄村中橋街226號(華南國小),2011-04-10,2019-12-20,已撤銷,,,,C0G790花壇
C0G800,埔鹽,Puyan,15.0,120.431683,24.000394,彰化縣,埔鹽鄉永樂村永樂路600號(永樂國小),2011-11-01,,現存測站,,,,C0G800埔鹽
C0G810,埔心,Puxin,26.0,120.525456,23.947633,彰化縣,埔心鄉舊館村員鹿路四段201號(舊館國小),2011-11-01,,現存測站,,,,C0G810埔心
C0G820,田尾,Tianwei,29.0,120.509389,23.901669,彰化縣,田尾鄉中正路二段101號(仁豐國小),2011-11-01,,現存測站,,,,C0G820田尾
C0G830,埤頭,Pitou,27.0,120.452806,23.866003,彰化縣,埤頭鄉大湖村大湖路260號(大湖國小),2011-11-01,,現存測站,,,,C0G830埤頭
C0G840,北斗,Beidou,32.0,120.514222,23.877586,彰化縣,北斗鎮斗苑路二段150號(螺陽國小),2011-11-01,2024-01-08,已撤銷,原氣象站(C0G840)，於2024/01/08氣象站改農業站(C2G840)。,,C2G840,C0G840北斗
C0G850,田中,Tianzhong,62.0,120.588261,23.856778,彰化縣,田中鎮中州路一段177號(田中國小),2011-11-01,2019-10-29,已撤銷,,,,C0G850田中
C0G860,社頭,Shetou,45.0,120.586200,23.897647,彰化縣,社頭鄉社斗路一段258號(社頭國小),2011-11-01,,現存測站,,,,C0G860社頭
C0G870,芳苑,Fangyuan,12.0,120.320025,23.922303,彰化縣,芳苑鄉仁愛村斗苑路芳苑段211號(芳苑國中),2011-11-01,2024-01-08,已撤銷,原氣象站(C0G870)，於2024/01/08氣象站改農業站(C2G870)。,,C2G870,C0G870芳苑
C0G880,二水,Ershui,92.0,120.617300,23.810742,彰化縣,二水鄉文化村119號(二水國小),2011-11-01,,現存測站,,,,C0G880二水
C0G890,伸港,Shenggang,24.0,120.484403,24.148933,彰化縣,伸港鄉新港村和平路60號(新港國小),2011-11-01,,現存測站,於2024/01/08完成儀器汰換。,,,C0G890伸港
